Gini,MAX_EXC_WEIGHT,mean_peak_height_weighted,error_mean_peak_height_weighted,mean_fano_factor,error_fano_factor
0.7239753086419753,43.21212121212121,0.9304276126257508,0.0105699455191671,0.0006610619037811408,0.00010697307825438105
0.7239753086419753,43.696969696969695,0.9279901870643303,0.010819733154024323,0.0006495591987323938,6.163790407551021e-05
0.7239753086419753,44.18181818181818,0.930699402122188,0.009114474091918904,0.00046393437598243507,4.799217795836932e-05
0.7239753086419753,44.66666666666667,0.935046581444588,0.006773607063115363,0.00031921567934867033,6.960570192656277e-05
0.7239753086419753,45.15151515151516,0.9325368188030686,0.008604110979636197,0.0004186028206996829,5.507435215397434e-05
0.7239753086419753,45.63636363636364,0.9377417412940611,0.006482346326473328,0.0003090889995297599,5.623546408023714e-05
0.7239753086419753,46.121212121212125,0.9411883949713041,0.004235113265122352,0.0002636598397557632,0.0001159144041208457
0.7239753086419753,46.60606060606061,0.9414827539865794,0.0040029525726264234,0.00014743435970965277,4.457396667231202e-05
0.7239753086419753,47.09090909090909,0.94409814986676,0.0015279393303665456,0.00024234439627174114,9.888006047795266e-05
0.7239753086419753,47.57575757575758,0.9445787411751405,0.0013480200780134066,0.00019056967386276097,0.00011919022518085819
0.7239753086419753,48.06060606060606,0.9447918888174363,0.0009884410693011354,6.595195097994406e-05,2.9270648094825737e-05
0.7239753086419753,48.54545454545455,0.9427318882625675,0.0039218007724131495,0.00025466806642462003,0.0001453234452403786
0.7239753086419753,49.03030303030303,0.9435683157190773,0.0012553207759121966,4.484392440541161e-05,2.0686493985814705e-05
0.7239753086419753,49.51515151515152,0.9446410913909209,0.0008040560833412361,1.5901752091002543e-05,1.043864655789593e-05
