base_sigma,Gini,mean_degree_in,clustering,modularity_Q,avg_shortest_path
0.37142857142857144,0.3598888888888889,16.629,0.46645413992023976,0.7264828220204499,5.98152952952953
0.37142857142857144,0.3914506172839507,17.283,0.46315218539972525,0.7174267040828717,6.05244044044044
0.37142857142857144,0.40708641975308635,17.326653306613228,0.46265116132670003,0.7230710231023235,6.118224412717109
0.3806122448979592,0.32480246913580246,14.846,0.45087561790348146,0.7390743240475771,6.242232232232232
0.3806122448979592,0.3386234567901234,15.375,0.4576796100792928,0.7241212239412324,6.1264104104104105
0.3806122448979592,0.35305555555555546,16.619,0.4637982721563168,0.7137337079981888,5.83411011011011
0.3806122448979592,0.3557962962962964,16.208,0.4632626729241279,0.7189363221075835,5.971345345345346
0.3806122448979592,0.385537037037037,16.892,0.45737518817863704,0.7067870754865657,6.000978978978979
0.38979591836734695,0.3410061728395062,16.715,0.4558986399006708,0.7121883577446041,5.892188188188189
0.38979591836734695,0.35364197530864194,16.259,0.46081420292770264,0.7132719188530681,6.057485485485485
0.38979591836734695,0.3538703703703703,16.51151151151151,0.46202330922406204,0.7175236396889183,6.079510372095543
0.38979591836734695,0.35678395061728385,16.253,0.45180239260607336,0.7100349921210594,6.055063063063063
0.38979591836734695,0.3975864197530865,16.909,0.46695043979017486,0.7185159197720871,5.941153153153153
0.3989795918367347,0.34004320987654313,15.629,0.4670911412098017,0.7440369185741276,6.2907727727727725
0.3989795918367347,0.34052469135802466,15.74,0.46462766326945915,0.7404665262313943,6.06834034034034
0.3989795918367347,0.36002469135802473,15.713,0.4635515408269289,0.755536004288665,6.3791471471471475
0.3989795918367347,0.3690246913580246,16.519,0.4630592165039762,0.7293791792152207,5.96636036036036
0.3989795918367347,0.38749999999999996,16.9,0.459797867937487,0.7056921876956767,6.013511511511512
0.40816326530612246,0.3337530864197531,15.308,0.45707111885836693,0.737615936155366,6.126484484484484
0.40816326530612246,0.34259259259259256,15.688,0.4644287518522797,0.7422977768227144,6.280032032032032
0.40816326530612246,0.35223456790123464,15.941,0.4635723039640769,0.7321458144546013,6.122264264264264
0.40816326530612246,0.3800493827160494,17.122,0.4620692582766445,0.7019236740445312,5.889369369369369
0.40816326530612246,0.4119135802469136,17.81,0.4572810121368398,0.7108772309356649,5.796680680680681
0.4173469387755102,0.3325370370370371,16.209,0.45689589298033884,0.7201425347026356,5.951019019019019
0.4173469387755102,0.3494691358024691,15.878,0.46003347054012317,0.7447245562793299,6.241519519519519
0.4173469387755102,0.35423456790123464,16.147,0.4703026715153796,0.725318544537805,6.001297297297297
0.4173469387755102,0.37608641975308643,16.125,0.47124342261470087,0.7412318574300332,6.118652652652653
0.4173469387755102,0.38609876543209865,17.715,0.4661817442649359,0.6985550587317462,5.878742742742743
0.42653061224489797,0.339283950617284,16.08,0.45869058982922856,0.7045548317588959,5.984900900900901
0.42653061224489797,0.34664197530864205,16.077,0.4544868553541249,0.7245029181260552,5.941803803803804
0.42653061224489797,0.35404320987654314,15.832,0.45578807452517683,0.7215682905585814,6.169597597597598
0.42653061224489797,0.39634567901234563,16.512,0.4671332280906233,0.7278639778901849,6.078266266266266
0.42653061224489797,0.3988641975308642,17.769,0.4634250957376917,0.6980831862438289,5.882920920920921
0.4357142857142857,0.31960493827160485,15.127,0.4636521027018005,0.7403058316929624,6.20795995995996
