Gini,MAX_EXC_WEIGHT,mean_peak_height,std_peak_height
0.7239753086419753,2.0,0.0,0.0
0.7239753086419753,2.0,0.0,0.0
0.7239753086419753,2.0,0.0,0.0
0.7239753086419753,2.0,0.0,0.0
0.7239753086419753,2.0,0.0,0.0
0.7239753086419753,2.484848484848485,0.0,0.0
0.7239753086419753,2.484848484848485,0.0,0.0
0.7239753086419753,2.484848484848485,0.0,0.0
0.7239753086419753,2.484848484848485,0.0,0.0
0.7239753086419753,2.484848484848485,0.0,0.0
0.7239753086419753,2.9696969696969697,0.0,0.0
0.7239753086419753,2.9696969696969697,0.0,0.0
0.7239753086419753,2.9696969696969697,0.0,0.0
0.7239753086419753,2.9696969696969697,0.0,0.0
0.7239753086419753,2.9696969696969697,0.0,0.0
0.7239753086419753,3.4545454545454546,0.0,0.0
0.7239753086419753,3.4545454545454546,0.0,0.0
0.7239753086419753,3.4545454545454546,0.0,0.0
0.7239753086419753,3.4545454545454546,0.0,0.0
0.7239753086419753,3.4545454545454546,0.0,0.0
0.7239753086419753,3.9393939393939394,0.0,0.0
0.7239753086419753,3.9393939393939394,0.0,0.0
0.7239753086419753,3.9393939393939394,0.0,0.0
0.7239753086419753,3.9393939393939394,0.0,0.0
0.7239753086419753,3.9393939393939394,0.0,0.0
0.7239753086419753,4.424242424242424,0.0,0.0
0.7239753086419753,4.424242424242424,0.0,0.0
0.7239753086419753,4.424242424242424,0.0,0.0
0.7239753086419753,4.424242424242424,0.0,0.0
0.7239753086419753,4.424242424242424,0.0,0.0
0.7239753086419753,4.909090909090909,0.0,0.0
0.7239753086419753,4.909090909090909,0.0,0.0
0.7239753086419753,4.909090909090909,0.0,0.0
0.7239753086419753,4.909090909090909,0.0,0.0
0.7239753086419753,4.909090909090909,0.0,0.0
0.7239753086419753,5.3939393939393945,0.0,0.0
0.7239753086419753,5.3939393939393945,0.0,0.0
0.7239753086419753,5.3939393939393945,0.0,0.0
0.7239753086419753,5.3939393939393945,0.0,0.0
0.7239753086419753,5.3939393939393945,0.17935871743486975,0.0
0.7239753086419753,5.878787878787879,0.1843687374749499,0.0
0.7239753086419753,5.878787878787879,0.0,0.0
0.7239753086419753,5.878787878787879,0.1813627254509018,0.0
0.7239753086419753,5.878787878787879,0.187875751503006,0.010521042084168333
0.7239753086419753,5.878787878787879,0.07114228456913828,0.0
0.7239753086419753,6.363636363636363,0.14762859051436206,0.06261968356463819
0.7239753086419753,6.363636363636363,0.16753507014028055,0.04107678736990867
0.7239753086419753,6.363636363636363,0.21108884435537742,0.03087661255556329
0.7239753086419753,6.363636363636363,0.20465931863727455,0.023810775803515594
0.7239753086419753,6.363636363636363,0.2535070140280561,0.007014028056112218
0.7239753086419753,6.848484848484849,0.18069472277889112,0.07719406044047947
0.7239753086419753,6.848484848484849,0.16643286573146293,0.06944755257302665
0.7239753086419753,6.848484848484849,0.1722194388777555,0.05694574325115979
0.7239753086419753,6.848484848484849,0.1655310621242485,0.07034819837005728
0.7239753086419753,6.848484848484849,0.18594331520183222,0.05853883766950837
0.7239753086419753,7.333333333333334,0.19257960365174795,0.08500114812411699
0.7239753086419753,7.333333333333334,0.184179169149109,0.08958102969749539
0.7239753086419753,7.333333333333334,0.2045519610649871,0.08855200116764797
0.7239753086419753,7.333333333333334,0.19712151575879033,0.08501275800500016
0.7239753086419753,7.333333333333334,0.22019038076152306,0.07969402785858186
0.7239753086419753,7.818181818181818,0.19185829285690026,0.09657592616466423
0.7239753086419753,7.818181818181818,0.19473730068833314,0.06882383303468255
0.7239753086419753,7.818181818181818,0.21707050464565503,0.10557257740094536
0.7239753086419753,7.818181818181818,0.22179242205340916,0.09100996453812117
0.7239753086419753,7.818181818181818,0.1988198619461145,0.09799612606000138
0.7239753086419753,8.303030303030303,0.21733608061192805,0.10379917925105865
0.7239753086419753,8.303030303030303,0.2301117386287727,0.10957060299170447
0.7239753086419753,8.303030303030303,0.23051658873302155,0.1035908911277064
0.7239753086419753,8.303030303030303,0.21380260521042083,0.09167278599181203
0.7239753086419753,8.303030303030303,0.22288516426792981,0.09326749172931294
0.7239753086419753,8.787878787878789,0.23501447339122694,0.10214950882403935
0.7239753086419753,8.787878787878789,0.22283202769174712,0.11947911236545707
0.7239753086419753,8.787878787878789,0.2312389484852057,0.10426897020943186
0.7239753086419753,8.787878787878789,0.2268490469310714,0.1169800849569289
0.7239753086419753,8.787878787878789,0.231858779286969,0.10677259727625858
0.7239753086419753,9.272727272727273,0.22958788864858426,0.131113488874329
0.7239753086419753,9.272727272727273,0.2502330241879107,0.12629618250105842
0.7239753086419753,9.272727272727273,0.23884226786907145,0.12181520739309579
0.7239753086419753,9.272727272727273,0.24154761135173575,0.11267891397127666
0.7239753086419753,9.272727272727273,0.2556021133175442,0.1355227162643892
0.7239753086419753,9.757575757575758,0.2677993349336035,0.13270655368653173
0.7239753086419753,9.757575757575758,0.2564170894981453,0.12299613367637441
0.7239753086419753,9.757575757575758,0.25362262987513484,0.10511304813173551
0.7239753086419753,9.757575757575758,0.24508422786166395,0.10938920364640031
0.7239753086419753,9.757575757575758,0.2663175813993579,0.12748449229321632
0.7239753086419753,10.242424242424242,0.2840347361389446,0.1500991153013063
0.7239753086419753,10.242424242424242,0.25630106366579314,0.13457675633005914
0.7239753086419753,10.242424242424242,0.25100200400801603,0.12285963804930755
