Gini,MAX_EXC_WEIGHT,mean_peak_height_weighted,error_mean_peak_height_weighted,mean_fano_factor,error_fano_factor
0.3215308641975307,2.0,0.0,0.0,,
0.3215308641975307,2.484848484848485,0.0,0.0,,
0.3215308641975307,2.9696969696969697,0.0,0.0,,
0.3215308641975307,3.4545454545454546,0.0,0.0,,
0.3215308641975307,3.939393939393939,0.0,0.0,,
0.3215308641975307,4.424242424242424,0.0,0.0,,
0.3215308641975307,4.909090909090909,0.0,0.0,,
0.3215308641975307,5.3939393939393945,0.0,0.0,,
0.3215308641975307,5.878787878787879,0.0,0.0,,
0.3215308641975307,6.363636363636363,0.0,0.0,,
0.3215308641975307,6.848484848484849,0.0,0.0,,
0.3215308641975307,7.333333333333334,0.0,0.0,,
0.3215308641975307,7.818181818181818,0.0,0.0,,
0.3215308641975307,8.303030303030303,0.0,0.0,,
0.3215308641975307,8.787878787878789,0.0,0.0,,
0.3215308641975307,9.272727272727272,0.0,0.0,,
0.3215308641975307,9.757575757575758,0.0,0.0,,
0.3215308641975307,10.242424242424242,0.0104,0.0,0.0,0.0
0.3215308641975307,10.727272727272728,0.027999999999999997,0.0,0.00010799999999999998,0.000108
0.3215308641975307,11.212121212121213,0.06102091642199795,0.004002854572333604,0.001645227371175841,0.0003812547657743012
0.3215308641975307,11.696969696969695,0.08535399574165495,0.009393316563566787,0.005391565087535762,0.0005761280311951561
0.3215308641975307,12.181818181818182,0.11573566508875963,0.013098910048686366,0.007823366822712795,0.0008363497033619713
0.3215308641975307,12.666666666666668,0.15223385568060807,0.018699894678980252,0.011833314494993568,0.0010117546138926987
0.3215308641975307,13.151515151515152,0.20514694529541722,0.01889860717359184,0.009961431215018673,0.0018334982412813521
0.3215308641975307,13.636363636363637,0.23756901792302032,0.01927367179936697,0.00795736480234377,0.0005629816882627568
0.3215308641975307,14.12121212121212,0.2753721308420409,0.021910352591726287,0.009539447991713577,0.0013118076650426283
0.3215308641975307,14.606060606060606,0.30583404705570894,0.026083009099454723,0.011573784316138988,0.0010935884742802287
0.3215308641975307,15.090909090909092,0.31491968120720254,0.02550485529815877,0.010680793497308855,0.0009419739015359461
0.3215308641975307,15.575757575757576,0.3361958012934679,0.027306475823011808,0.011329359748116927,0.0007958237035917034
0.3215308641975307,16.060606060606062,0.356292198812284,0.02873224880336729,0.012179268983847684,0.001316557768388802
0.3215308641975307,16.545454545454547,0.38360345448058697,0.029723047985131243,0.011932645513992575,0.001035914961857521
0.3215308641975307,17.03030303030303,0.3938466293932867,0.030294874060868345,0.011964035462285633,0.0009701092834149492
0.3215308641975307,17.515151515151516,0.4127421124183089,0.030312062454287556,0.01141157995460624,0.0008776695552832336
0.3215308641975307,18.0,0.43246810538674546,0.033543894315518574,0.014339162832491644,0.0023025691737039843
0.3215308641975307,18.484848484848484,0.4527284927150605,0.0360672465661123,0.014568130228839229,0.0007997589831113061
0.3215308641975307,18.96969696969697,0.46770340048598535,0.035833060566604326,0.013962226548207437,0.0008865454460427346
0.3215308641975307,19.454545454545453,0.4793224378033664,0.03751828814839714,0.014912590147900672,0.0009157594277785158
0.3215308641975307,19.93939393939394,0.4997477871909224,0.036801274436511926,0.014149060262192823,0.0015816095862945508
